character_id,voice_actor_id,voice_actor_name,voice_actor_language
138886,36503,"Nagatsuka, Takuma",Japanese
138886,9910,"Laurent, Arnaud",French
138886,192,"Ayres, Greg",English
138886,11920,"Bottale, Luca",Italian
138886,55788,"Zapparoli, Nicholas",Portuguese (BR)
138886,70136,"Garza, Alex",Spanish
119521,111,"Hirohashi, Ryou",Japanese
119521,21893,"Nonnenmacher, Marie",French
119521,60164,"Barros, Paula Andrea",Spanish
119521,659,"Palencia, Brina",English
119521,42888,"Longo, Annalisa",Italian
119521,21937,"Minei, Alex",Portuguese (BR)
139043,24567,"Kitada, Masamichi",Japanese
139043,56365,"Meunier, Julien",French
139043,19283,"Roberts, Aaron",English
139043,41281,"Capra, Alessandro",Italian
138883,40693,"Miyoshi, Kousuke",Japanese
138883,55759,"Teófilo, Filipe",Portuguese (BR)
138883,24293,"Méyère, Bruno",French
138883,202,"McFarland, Mike",English
138883,42902,"Benedetti, Marco",Italian
138885,1659,"Nara, Tooru",Japanese
138885,45750,"Mendiant, Charles",French
138885,19809,"George, Cris",English
138885,42917,"Baldoin, Diego",Italian
138885,43707,"Campos, Ramon",Portuguese (BR)
138885,68189,"Balderas, Rodolfo",Spanish
249756,74928,"Nukumi, Meru",Japanese
249756,45362,"Mills, Kayli",English
249756,57242,"Quilichini, Clara",French
249756,5178,"Fernandes, Samira",Portuguese (BR)
249756,12400,"Sánchez, Georgina",Spanish
249756,46527,"Silvestri, Ilaria",Italian
138884,482,"Furushima, Kiyotaka",Japanese
138884,55758,"Moreno, Victor",Portuguese (BR)
138884,26639,"Laisné, Grégory",French
138884,610,"Bevins, Christopher",English
138884,20242,"Pozzi, Stefano",Italian
195114,44495,"Fu, Stephen",English
195114,57118,"Garofalo, Matteo",Italian
195114,44398,"Velázquez, Alan Fernando",Spanish
195114,26639,"Laisné, Grégory",French
138636,24537,"Nishida, Masakazu",Japanese
138636,23711,"Rausenberger, Emmanuel",French
138636,9087,"Sinclair, Ian",English
138636,41281,"Capra, Alessandro",Korean
138636,55746,"Conradi, Guilherme",Portuguese (BR)
138636,57430,"Osorio, Dan",Spanish
162597,513,"Nakamura, Yuuichi",Japanese
162597,44096,"Robinson, Zeno",English
162597,55006,"Dussaut, Nicolas",French
162597,56343,"Fedele, Roberto",Italian
162597,44342,"Mascarenhas, Fred",Portuguese (BR)
139042,78,"Nazuka, Kaori",Japanese
139042,891,"Marchi, Jamie",English
139042,43002,"De Domenico, Tania",Italian
139042,55787,"Cappia, Amanda",Portuguese (BR)
149922,49666,"Yagi, Kaori",Japanese
149922,31597,"Barr, Katelyn",English
149922,1090,"Pacotto, Emanuela",Italian
149922,46309,"Costa, Shallana",Portuguese (BR)
141624,395,"Inada, Tetsu",Japanese
141624,340,"Seitz, Patrick",English
141624,9868,"Souterelle, Frédéric",French
141624,56339,"Fazio, Davide",Italian
141624,44292,"Emílio, César",Portuguese (BR)
118489,672,"Kaji, Yuuki",Japanese
118489,379,"Matranga, David",English
118489,43702,"Sauer, André",Portuguese (BR)
118489,24293,"Méyère, Bruno",French
118489,38427,"Krantz, Mikaela",English
129826,5626,"Hosoya, Yoshimasa",Japanese
129826,27573,"Falcão, Jonas",Portuguese (BR)
129826,45750,"Mendiant, Charles",French
129826,60690,"Ramirez, Jonathan",Spanish
129826,1047,"Grelle, Jessie James",English
129826,42641,"Orlando, Francesco",Italian
149296,55400,"Hoareau, Maxime",French
149296,16775,"Fajardo, Ricco",English
149296,7728,"Merluzzo, Maurizio",Italian
149296,21195,"Guarnieri, Caio",Portuguese (BR)
117917,11622,"Sakura, Ayane",Japanese
117917,189,"Christian, Luci",English
117917,53380,"Horta, Luísa",Portuguese (BR)
117917,56268,"Soares, Clara",French
117917,63298,"Baltazar, Sofía",Spanish
117917,35383,"Pallavicino, Valentina",Italian
162596,51626,"Quinones, Anairis",English
162596,42942,"Bertocchi, Alice",Italian
119321,158,"Inoue, Marina",Japanese
119321,21893,"Nonnenmacher, Marie",French
119321,472,"Clinkenbeard, Colleen",English
119321,1088,"Magnaghi, Debora",Italian
119321,43643,"Ricci, Kate Kelly",Portuguese (BR)
119321,34859,"Estévez, María José",Spanish
235887,49011,Fairouz Ai,Japanese
235887,34855,"Shipman, Megan",English
235887,55831,"Marie, Jeane",Portuguese (BR)
235887,61261,"Mora, Zoé",Spanish
235887,44114,"Gries, Jana Dunja",German
253387,45325,"Okada, Hikari",Japanese
253387,78053,"Lima, Rafinha",Portuguese (BR)
245046,70,"Koshimizu, Ami",Japanese
245046,600,"Toyonaga, Toshiyuki",Japanese
245046,52938,"Medeiros, Gabriela",Portuguese (BR)
245046,52939,"Follare, Wagner",Portuguese (BR)
245046,66408,"Letourneau, Sean",English
253655,47499,"Echigoya, Kousuke",Japanese
253655,55688,"Tupper, Yuri",Portuguese (BR)
253657,1520,"Shimura, Tomoyuki",Japanese
253657,46355,"Bernardo, Paulo",Portuguese (BR)
253386,42181,"Batori, Shougo",Japanese
253386,52971,"Argôllo, Pablo",Portuguese (BR)
253386,74010,"Lopez, Rudy",English
254008,7698,"Shirokuma, Hiroshi",Japanese
254008,52964,"Moreira, Marco",Portuguese (BR)
254271,73954,"Hatori, Yuu",Japanese
254271,63054,"Ferreira, Diogo",Portuguese (BR)
254274,45735,"Yamahashi, Masaomi",Japanese
249263,99,"Sawashiro, Miyuki",Japanese
249263,60311,"Clayton, Robin",English
249263,58197,"Duarte, Marcela",Portuguese (BR)
254275,47499,"Echigoya, Kousuke",Japanese
253384,1174,"Naka, Hiroshi",Japanese
253384,65793,"Moreira, Pádua",Portuguese (BR)
253654,9677,"Mamiya, Yasuhiro",Japanese
253654,65616,"Brum, Victor",Portuguese (BR)
253654,64505,"Ofoegbu, William",English
245045,30853,"Enoki, Junya",Japanese
245045,52901,"Balloussier, Cafi",Portuguese (BR)
252929,285,"Koyama, Tsuyoshi",Japanese
252929,39451,"Garcia, Marcelo",Portuguese (BR)
252929,57299,"López, Óscar",Spanish
252929,57496,"Mukai, Brent",English
249264,591,"Tsuda, Kenjirou",Japanese
249264,5222,"Satou, Setsuji",Japanese
249264,43814,"Maia, Philippe",Portuguese (BR)
249264,44291,"Marques, Glauco",Portuguese (BR)
253383,10675,"Endou, Daichi",Japanese
253383,65227,"Machline, Daniel",Portuguese (BR)
245042,16635,"Hanae, Natsuki",Japanese
245042,55958,"Ribeiro, Rodrigo",Portuguese (BR)
245042,11537,"Bautista, Ricardo",Spanish
245042,43096,"Igneczi, Kyle",English
245041,95,"Suwabe, Junichi",Japanese
245041,11530,"Marconato, Alexandre",Portuguese (BR)
245041,13299,"Dutkiewicz, Idzi",Spanish
245041,39472,"Smith, Mike",English
253385,13507,"Higashiuchi, Mariko",Japanese
253385,66098,"Garcia, Ana",Portuguese (BR)
253656,35167,"Egoshi, Akinori",Japanese
253656,58306,"Gimenez, Filipe",Portuguese (BR)
253656,60379,"Eiseman, Jacob",English
245040,1764,"Uchiyama, Kouki",Japanese
245040,65358,"Thomas, Daniel Van",English
245040,56853,"Grativol, Marcelo",Portuguese (BR)
245040,69680,"Rodríguez, Axl",Spanish
245043,245,"Hino, Satoshi",Japanese
245043,46556,"Müller, Daniel",Portuguese (BR)
245043,44343,"Leal, Miguel Ángel",Spanish
245044,869,"Hayami, Saori",Japanese
245044,58202,"de Freitas, Ana Helena",Portuguese (BR)
254273,55152,"Zouza, Shoumaru",Japanese
254009,77394,"Anando, Yuki",Japanese
254009,17815,"Saddy, Flávia",Portuguese (BR)
254009,73554,"Benoit, Vanessa",English
254272,46904,"Murai, Yuuji",Japanese
237644,600,"Toyonaga, Toshiyuki",Japanese
213891,57409,"Inagaki, Konomi",Japanese
254765,45624,"Hori, Soushirou",Japanese
254326,8555,"Kanemoto, Hisako",Japanese
253692,43303,"Nagae, Rika",Japanese
255773,10266,"Kawamoto, Kunihiro",Japanese
252669,66,"Hiramatsu, Akiko",Japanese
248122,24269,"Aoyama, Yoshino",Japanese
252668,807,"Aizawa, Masaki",Japanese
250076,33019,"Wakai, Yuuki",Japanese
255452,469,"Takase, Akimitsu",Japanese
254598,55585,"Umeda, Shuuichirou",Japanese
250075,35657,"Matsuda, Risae",Japanese
253693,39674,"Asahina, Madoka",Japanese
248123,21515,"Serizawa, Yuu",Japanese
244535,49011,Fairouz Ai,Japanese
244397,48048,"Hasegawa, Ikumi",Japanese
253460,44461,"Uchida, Shuu",Japanese
254654,77768,"Oomatsu, Emi",Japanese
254658,77770,Agoking,Japanese
244640,53824,"Youmiya, Hina",Japanese
254660,257,"Hiyama, Nobuyuki",Japanese
244587,44058,"Itou, Yuina",Japanese
254269,270,"Okamoto, Nobuhiko",Japanese
254656,16575,"Iwase, Shuuhei",Japanese
249900,11030,"Anzai, Chika",Japanese
256223,1760,"Omigawa, Chiaki",Japanese
254657,77769,Sasuke,Japanese
254128,195,"Inoue, Kikuko",Japanese
254652,600,"Toyonaga, Toshiyuki",Japanese
249901,33795,"Kondou, Reina",Japanese
254655,12750,"Yamamura, Hibiku",Japanese
255115,44317,"Iwami, Manaka",Japanese
254270,2,"Sugita, Tomokazu",Japanese
254653,86,"Fukuyama, Jun",Japanese
254659,279,"Mizushima, Daichuu",Japanese
244677,47873,"Ueda, Hitomi",Japanese
244743,10765,"Kayano, Ai",Japanese
245176,25921,"Nakazawa, Masatomo",Japanese
245176,68357,"Stegmair, Ben",English
245177,7695,"Eguchi, Takuya",Japanese
245177,43189,"Seung, Oscar",English
245178,17635,"Furukawa, Makoto",Japanese
245178,60277,"Murdock, Reagan",English
231890,33995,"Uchida, Yuuma",Japanese
231890,60893,"Waters, Joshua",English
231889,11817,"Matsuoka, Yoshitsugu",Japanese
231889,70410,"Vildasol, Eduardo",English
245179,18227,"Saitou, Souma",Japanese
245179,50305,"McDonald, Landon",English
249652,49398,"Satou, Gen",Japanese
249652,66408,"Letourneau, Sean",English
249651,48047,"Ootsuka, Takeo",Japanese
249651,69494,"Loera, Branden",English
249650,47308,"Yanagi, Kouhei",Japanese
249650,74010,"Lopez, Rudy",English
249649,42747,"Ichikawa, Aoi",Japanese
249649,74010,"Lopez, Rudy",English
249655,41297,"Itou, Kent",Japanese
249655,66408,"Letourneau, Sean",English
249654,11510,"Takumi, Yasuaki",Japanese
249654,74195,"Kumar, Abi",English
256705,38176,"Toki, Shunichi",Japanese
256705,59206,"Thelwell, Kevin D.",English
249653,47086,"Tadokoro, Hinata",Japanese
249653,72950,"Allison, Conner",English
234495,9580,"Satou, Takuya",Japanese
234495,251,"Burgmeier, John",English
234492,205,"Morita, Masakazu",Japanese
234492,40701,"Snow, Derick",English
234493,20,"Konishi, Katsuyuki",Japanese
234493,62043,"Flitton, Kieran",English
234494,356,"Shimono, Hiro",Japanese
234494,68749,"Negrón, Ryan",English
253529,48103,Gentoku,Japanese
253529,62430,"Oliver, Davon",English
255222,183,"Hirakawa, Daisuke",Japanese
253976,9863,"Leonard, Linda",English
253976,82,"Park, Romi",Japanese
245493,11030,"Anzai, Chika",Japanese
245493,60881,"Mae, Reshel",English
252592,10765,"Kayano, Ai",Japanese
252592,472,"Clinkenbeard, Colleen",English
245498,43279,"Kohara, Konomi",Japanese
245498,43260,"Morris, Madeleine",English
245497,5250,"Hidaka, Rina",Japanese
245497,40265,"Ragsdale, Sara",English
253978,68832,"Franks, Sonny",English
253978,48103,Gentoku,Japanese
245496,23997,"Itou, Ayasa",Japanese
245496,47003,"Chambers, Dani",English
253527,112,"Midorikawa, Hikaru",Japanese
253527,9777,"Wald, David",English
253528,1074,"Yasumura, Makoto",Japanese
253528,43189,"Seung, Oscar",English
253533,14155,"Azakami, Youhei",Japanese
253533,41330,"Reid, Dallas",English
253530,12652,"Akasaki, Chinatsu",Japanese
253530,901,"Bristol, Kate",English
252593,22,"Miki, Shinichiro",Japanese
252593,50615,"McNamara, Blake",English
256396,41636,"Maki, Shunichi",Japanese
256038,890,"Tomatsu, Haruka",Japanese
245495,35193,"Wakui, Yuu",Japanese
245495,859,"Clark, Leah",English
245494,27193,"Fuku, Sanae",Japanese
245494,59014,"Zhang, Molly",English
256395,19639,"Yanagita, Junichi",Japanese
256397,97,"Toriumi, Kousuke",Japanese
253977,35113,"Schwartz, Jeremy",English
253977,893,"Kusunoki, Taiten",Japanese
235765,34785,"Takahashi, Rie",Japanese
235765,73847,"Riso, Gabi",Portuguese (BR)
235765,56951,"Piau, Anne-Charlotte",French
235765,50079,"Roach, Sarah",English
235764,51615,"Kawashima, Reiji",Japanese
235764,7450,"Bowling, Anthony",English
235764,67222,"de Lucas, Beto",Portuguese (BR)
235764,23711,"Rausenberger, Emmanuel",French
235764,77578,"Küch, Ben",German
218819,20156,"Ishikawa, Kaito",Japanese
218819,50615,"McNamara, Blake",English
218819,21355,"Vázquez, Carlo",Spanish
218819,55180,"Schoumsky, Antoine",French
218819,44291,"Marques, Glauco",Portuguese (BR)
226971,49423,"Yano, Hinaki",Japanese
226971,71106,"Flatley, Monica",English
226971,56268,"Soares, Clara",French
226971,44721,"Moreno, Susana",Spanish
226971,70483,"Mathilda, Julia",Portuguese (BR)
255313,124,"Arai, Satomi",Japanese
255313,159,"Rial, Monica",English
255313,25817,"Combes, Caroline",French
255313,55861,"Caffagni, Alice",Portuguese (BR)
255315,11817,"Matsuoka, Yoshitsugu",Japanese
255315,37957,"Briner, Justin",English
255315,26577,"Sagols, Thomas",French
255315,21463,"Marçal, Bruno",Portuguese (BR)
255951,288,"Miyuki, Sanae",Japanese
255951,78584,"Amorim, Vilmara",Portuguese (BR)
255951,57716,"Youssef-Holland, Fouzia",French
255036,34,"Kobayashi, Yuu",Japanese
255036,47194,"Volpato, Pedro",Portuguese (BR)
255036,57000,"Lemineur, Cindy",French
254746,26503,"Zylberberg, Jérémy",French
254746,78000,"Ferreira, Victor",Portuguese (BR)
254283,52590,"Ura, Kazuki",Japanese
254283,26503,"Zylberberg, Jérémy",French
254283,70679,Matosu,Portuguese (BR)
246373,212,"Ono, Daisuke",Japanese
246373,75966,"Bispo, Diego",Portuguese (BR)
246373,56956,"Debaene, Thomas",French
248310,40589,"Tanaka, Chiemi",Japanese
248310,53381,"Stteger, Luana",Portuguese (BR)
248310,56547,"Méline, Maeva",French
254282,43254,"Okino, Kouji",Japanese
254282,55994,"Bédrune, Jérémie",French
254282,43640,"Marchetti, César",Portuguese (BR)
254745,55994,"Bédrune, Jérémie",French
254745,46535,"Santos, Vagner",Portuguese (BR)
255950,41328,"Koga, Aoi",Japanese
255950,55743,"Lua, Bianca",Portuguese (BR)
255950,58750,"Lipkins, Leslie",French
255950,30379,"Apprill, Bryn",English
253662,57923,"Yamashita, Taiki",Japanese
253662,45407,"Ferraz, Fernando",Portuguese (BR)
253662,65566,"Masclet, Arnaud",French
248307,42197,"Kumagai, Kentarou",Japanese
248307,62470,"Tostain, Erwan",French
248307,56909,"Soares, Wallace",Portuguese (BR)
254280,50827,"Amami, Yurina",Japanese
254280,57674,"Dehon, Estelle",French
254280,55687,"Cunha, Maitê",Portuguese (BR)
255159,55500,"Herlin, Simon",French
255159,78658,"Frias, Marcelo",Portuguese (BR)
248306,40526,"Murakami, Natsumi",Japanese
248306,50476,"Johnson, Macy Anne",English
248306,60408,"Duhamel, Marine",French
248306,55892,"Origuella, Manuela",Portuguese (BR)
248308,221,"Itou, Kentarou",Japanese
248308,666,"McCollum, Robert",English
248308,40352,"Tiraboschi, Armando",Portuguese (BR)
248308,76939,"Thiam, Xavier",French
255316,2,"Sugita, Tomokazu",Japanese
255316,379,"Matranga, David",English
255316,55953,"Prado, Fernando",Portuguese (BR)
255316,64794,"Bardeau, Jérémy",French
253158,18511,"Kakuma, Ai",Japanese
253158,47003,"Chambers, Dani",English
253158,66613,"Máximo, Juliana",Portuguese (BR)
253158,77521,"Demontis, Océane",French
246372,196,"Taniyama, Kishou",Japanese
246372,67316,"Mior, Julien",French
246372,43096,"Igneczi, Kyle",English
246372,46294,"Sangregório, Bruno",Portuguese (BR)
248309,10273,"Matsuda, Kenichirou",Japanese
248309,76283,"Pinto, Jérôme",French
248309,7151,"Massey, Bryan",English
248309,27573,"Falcão, Jonas",Portuguese (BR)
248305,270,"Okamoto, Nobuhiko",Japanese
248305,68749,"Negrón, Ryan",English
248305,74046,"Lecordier, Louis",French
248305,55760,"Fernandes, Samuel",Portuguese (BR)
253159,49423,"Yano, Hinaki",Japanese
253159,56268,"Soares, Clara",French
253159,70483,"Mathilda, Julia",Portuguese (BR)
254281,51716,"Ono, Tomohiro",Japanese
254281,59239,"Sarpaux, Morgan",French
254281,55781,"Henrique, Celso",Portuguese (BR)
255314,1489,"Maeno, Tomoaki",Japanese
255314,43671,"Assali, Heitor",Portuguese (BR)
255314,41330,"Reid, Dallas",English
255314,55500,"Herlin, Simon",French
152756,23997,"Itou, Ayasa",Japanese
204102,47772,"Ishii, Takahide",Japanese
177166,58864,"Shimada, Aino",Japanese
177167,11360,"Sasaki, Mikoi",Japanese
177168,48147,"Maeda, Kaori",Japanese
177164,8921,"Uchida, Aya",Japanese
250180,14131,"Koiwai, Kotori",Japanese
173663,52584,"Hasegawa, Rena",Japanese
177158,26535,"Kubota, Miyu",Japanese
177157,11361,"Tokui, Sora",Japanese
174905,22223,"Fukuhara, Ayaka",Japanese
177162,8921,"Uchida, Aya",Japanese
177172,28755,"Ishigami, Shizuka",Japanese
188655,39674,"Asahina, Madoka",Japanese
177169,885,"Iguchi, Yuka",Japanese
237643,48122,"Suzushiro, Sayumi",Japanese
242872,25167,"Senbongi, Sayaka",Japanese
255430,53787,"Fukunishi, Masaya",Japanese
252979,58277,"Shimoda, Kentarou",Japanese
256088,29667,"Ishiya, Haruki",Japanese
253379,50644,"Yamane, Masashi",Japanese
252254,285,"Koyama, Tsuyoshi",Japanese
255748,124,"Arai, Satomi",Japanese
253380,64191,"Nakayama, Yoshinori",Japanese
250400,146,"Ootsuka, Akio",Japanese
256087,47086,"Tadokoro, Hinata",Japanese
250398,49016,"Katou, Wataru",Japanese
248654,25437,"Ichimichi, Mao",Japanese
252978,78693,"Yamamoto, Akira",Japanese
252977,49909,"Itou, Masahiro",Japanese
255428,1302,"Sonobe, Keiichi",Japanese
254744,1122,"Kuroda, Takaya",Japanese
256086,8639,"Tamaru, Atsushi",Japanese
255427,57949,"Kajita, Daishi",Japanese
255431,15877,"Kawanishi, Kengo",Japanese
252976,651,"Shimada, Bin",Japanese
255429,47739,"Ban, Taito",Japanese
256089,19884,"Oonishi, Saori",Japanese
248651,742,"Kusumi, Naomi",Japanese
250399,388,"Sakakihara, Yuuki",Japanese
248653,337,"Ootsuka, Houchuu",Japanese
248652,157,"Tobita, Nobuo",Japanese
253378,57147,"Nakamura, Mitsuki",Japanese
254743,299,"Nomura, Kenji",Japanese
256090,48606,"Onishi, Aguri",Japanese
241641,46164,"Takeda, Larissa Tago",Japanese
241644,24413,"Itou, Miku",Japanese
241639,55517,"Nakagawa, Rika",Japanese
241640,40511,"Nakashima, Yuki",Japanese
241642,44317,"Iwami, Manaka",Japanese
241643,53530,"Kahara, Moe",Japanese
254119,47097,"Ichinose, Kana",Japanese
255497,78201,"Honma, Sachiko",Japanese
255498,45624,"Hori, Soushirou",Japanese
254163,44312,"Hanai, Miharu",Japanese
250467,17297,"Tadokoro, Azusa",Japanese
250468,39547,"Aida, Rikako",Japanese
250469,21515,"Serizawa, Yuu",Japanese
253458,48828,"Yurianne, Eve",Japanese
253742,47668,Volcano Ota,Japanese
254827,300,"Nakamura, Chie",Japanese
250470,56869,"Kitahara, Yuuna",Japanese
253454,616,"Kurata, Masayo",Japanese
253455,10833,"Tachibana, Yuuko",Japanese
253456,298,"Kakazu, Yumi",Japanese
253743,61,"Saitou, Chiwa",Japanese
253457,665,"Mizuuchi, Kiyomitsu",Japanese
2865,118,"Kamiya, Hiroshi",Japanese
245358,11661,"Kurosawa, Tomoyo",Japanese
248063,428,"Kaida, Yuuko",Japanese
245359,6686,"Yuuki, Aoi",Japanese
248062,185,"Hanazawa, Kana",Japanese
248071,591,"Tsuda, Kenjirou",Japanese
248064,140,Yukana,Japanese
248068,890,"Tomatsu, Haruka",Japanese
248066,86,"Fukuyama, Jun",Japanese
248067,11269,"Hosomi, Daisuke",Japanese
248070,88,"Irino, Miyu",Japanese
248065,672,"Kaji, Yuuki",Japanese
248069,7263,"Hikasa, Youko",Japanese
245357,571,"Koyama, Mami",Japanese
182261,29957,"Shimoji, Shino",Japanese
182261,59413,"Laux, Veronica",English
182261,67902,"Alcalá, Danna",Spanish
182261,65224,"Manso, Sofia",Portuguese (BR)
182259,40,"Noto, Mamiko",Japanese
182259,23713,"Hoover, Natalie",English
182259,66613,"Máximo, Juliana",Portuguese (BR)
182259,57445,"Chong, Cynthia",Spanish
182313,39149,"Tomita, Miyu",Japanese
182313,60287,"Alyea, Hannah",English
182313,52907,"Evangelista, Mariana",Portuguese (BR)
239037,38176,"Toki, Shunichi",Japanese
239037,40701,"Snow, Derick",English
239037,21463,"Marçal, Bruno",Portuguese (BR)
239037,21357,"Coronel, Bruno",Spanish
239037,21411,"John von Freyend, Tobias",German
182263,48122,"Suzushiro, Sayumi",Japanese
182263,41966,"Harris, Jill",English
182263,43628,"Ferreira, Priscila",Portuguese (BR)
182263,64182,"Pilar, Alejandra",Spanish
231714,2,"Sugita, Tomokazu",Japanese
231714,52315,"Tarsha, Nazeeh H.",English
231714,44013,"Borges, Silas",Portuguese (BR)
231714,57435,"Abundis, Daniel",Spanish
231714,43541,"Wittorf, Marco",German
239036,869,"Hayami, Saori",Japanese
239036,29723,"Ángeles, Jessica",Spanish
239036,55940,"Targin, Suelen",Portuguese (BR)
239036,16093,"Broseh, Madeleine",English
252377,41328,"Koga, Aoi",Japanese
252377,55780,"Dellamonica, Bia",Portuguese (BR)
256853,37495,"Yoshino, Yuna",Japanese
256853,61308,"Bray, Marianne",English
252379,53242,"Nagase, Anna",Japanese
252379,54115,"Custodi, Stephany",Portuguese (BR)
244942,47873,"Ueda, Hitomi",Japanese
244942,57226,"Moreno, María José",Spanish
244942,52967,"Simi, Isabella",Portuguese (BR)
244942,24451,"Rojas, Michelle",English
182312,5250,"Hidaka, Rina",Japanese
182312,414,"Karbowski, Brittney",English
182312,55845,"Sodré, Carol",Portuguese (BR)
182312,57204,"Jara, Betzabé",Spanish
235546,55847,"Kupper, Hannah",Portuguese (BR)
235546,42268,"Inoue, Honoka",Japanese
235546,66759,"Celeste, Nia",English
182262,11184,"Touyama, Nao",Japanese
182262,30379,"Apprill, Bryn",English
182262,43706,"Ricci, Kandy Kathy",Portuguese (BR)
182262,69543,"Feria, Sara",Spanish
182262,62649,"Hinze, Marie",German
182311,99,"Sawashiro, Miyuki",Japanese
182311,47616,"Shields, Julie",English
182304,15919,"Murase, Ayumu",Japanese
182304,51029,"Lo, Emi",English
182304,65854,"Vasconcelos, Luigi",Portuguese (BR)
182304,68205,"Montaño, Emiliano",Spanish
255250,287,"Ogata, Megumi",Japanese
255250,78622,"Fonseca, Gustavo",Portuguese (BR)
251915,69424,"Mine, Akihiro",Japanese
251915,66461,"Eros, Kristian",English
251915,57837,"Santana, Wesley",Portuguese (BR)
251915,7694,"Ugarte, Víctor",Spanish
252378,64258,"Tsukishiro, Rina",Japanese
252378,55892,"Origuella, Manuela",Portuguese (BR)
252378,59301,"Filigrana, Stephanie",Spanish
252378,58595,"Diaz, Lisette Monique",English
250531,7899,"Kitta, Izumi",Japanese
250531,55806,"Ida, Letícia",Portuguese (BR)
250531,34555,"LaPorte, Krystal",English
256856,54136,"Yoshitake, Chihaya",Japanese
256856,64058,"Matthews, Leo",English
256857,48833,"Kawaida, Natsumi",Japanese
256857,59413,"Laux, Veronica",English
182258,98,"Hatano, Wataru",Japanese
182258,44012,"Nanal, Rodrigo",Portuguese (BR)
182258,60983,"Gutiérrez Coto, Sergio",Spanish
182258,78957,"Anthony, T.J.",English
182302,10013,"Tamura, Mutsumi",Japanese
182302,53627,"Duran, Marisa",English
182302,45854,"Santana, Marina",Portuguese (BR)
182302,57210,"Piedra, José Luis",Spanish
182302,11906,"Fitzner, Sebastian",German
182314,14131,"Koiwai, Kotori",Japanese
182314,59014,"Zhang, Molly",English
182314,60036,"Lana, Thainá",Portuguese (BR)
182314,44399,"Gedeón, Melissa",Spanish
182314,58690,"Marti, Lana Finn",German
182315,356,"Shimono, Hiro",Japanese
182315,43996,"Takahashi, Vyni",Portuguese (BR)
182315,57211,"Navarro, Luis",Spanish
182315,66768,"Nguyen, Charles",English
182301,195,"Inoue, Kikuko",Japanese
182301,24063,"Searcy, Molly",English
182301,47181,"Pozatto, Mariana",Portuguese (BR)
182301,57190,"Acevedo, Casandra",Spanish
182301,45526,"Cleven, Andrea",German
182260,22,"Miki, Shinichiro",Japanese
182260,50616,"Campbell, Aaron",English
182260,12217,"Giraldi, Silvio",Portuguese (BR)
182260,61262,"Garibay, Óscar",Spanish
245181,72856,"Suzukawa, Sayu",Japanese
245183,72858,"Kido, Taisei",Japanese
245182,72857,"Takaishi, Akari",Japanese
248728,74434,Yasuko,Japanese
248729,6686,"Yuuki, Aoi",Japanese
248731,1271,"Toda, Keiko",Japanese
245180,1147,"Aragaki, Yui",Japanese
248730,6634,"Kotobuki, Minako",Japanese
187928,24875,"Uemura, Yuuto",Japanese
250878,48122,"Suzushiro, Sayumi",Japanese
241773,53242,"Nagase, Anna",Japanese
256581,20096,"Nakajima, Yoshiki",Japanese
256578,29667,"Ishiya, Haruki",Japanese
249592,42445,"Aihara, Kotomi",Japanese
256582,48047,"Ootsuka, Takeo",Japanese
241774,52590,"Ura, Kazuki",Japanese
187932,857,KENN,Japanese
187931,11236,"Mikami, Shiori",Japanese
250882,75523,"Kawashima, Noel",Japanese
256580,11361,"Tokui, Sora",Japanese
250880,20156,"Ishikawa, Kaito",Japanese
250884,7263,"Hikasa, Youko",Japanese
241780,671,"Terasaki, Yuka",Japanese
241781,40511,"Nakashima, Yuki",Japanese
256256,42148,"Aiba, Aina",Japanese
241779,591,"Tsuda, Kenjirou",Japanese
256579,46066,"Kajiwara, Gakuto",Japanese
250877,64170,"Niwa, Satoshi",Japanese
187923,51676,"Kumagai, Toshiki",Japanese
187927,55550,"Oosuzu, Kouki",Japanese
250883,19641,"Shirai, Yuusuke",Japanese
241778,11743,"Morishima, Shuuta",Japanese
249594,42197,"Kumagai, Kentarou",Japanese
187929,39127,"Kasama, Jun",Japanese
249593,44513,"Aoki, Shiki",Japanese
187930,212,"Ono, Daisuke",Japanese
157688,52934,"Santhos, Leonardo",Portuguese (BR)
157688,87,"Namikawa, Daisuke",Japanese
132742,43963,"Rabelo, Leonardo",Portuguese (BR)
132742,9882,"Pascal, Benjamin",French
132742,42612,"Matzke, Paul",German
132742,735,"Suzuki, Tatsuhisa",Japanese
145699,45365,"Ribeiro, Hélio",Portuguese (BR)
145699,39332,"Ariotti, Philippe",French
145699,898,Cho,Japanese
157717,11784,"Uchiyama, Yumi",Japanese
157717,46357,"Alves, Natália",Portuguese (BR)
256870,58347,"Hirabayashi, Takeshi",Japanese
169580,761,"Genda, Tesshou",Japanese
169580,43818,"Schnetzer, Ricardo",Portuguese (BR)
168316,893,"Kusunoki, Taiten",Japanese
168316,46611,"Júnior, Malta",Portuguese (BR)
157760,17,"Ishida, Akira",Japanese
157760,39449,"Vila Verde, Fabrício",Portuguese (BR)
187566,37566,"Hasuike, Ryuuzou",Japanese
187566,1099,"Briggs, Guilherme",Portuguese (BR)
182820,41752,"Mizunaka, Masaaki",Japanese
182820,46556,"Müller, Daniel",Portuguese (BR)
157759,30853,"Enoki, Junya",Japanese
157759,43629,"Gesteira, Yan",Portuguese (BR)
187569,287,"Ogata, Megumi",Japanese
187569,43969,"Perissé, Matheus",Portuguese (BR)
182819,68,"Yusa, Kouji",Japanese
